update,global_step,mean_reward,policy_loss,value_loss,entropy,approx_kl
1,512,-151.2086373021867,-0.00363473710604012,11.577717810869217,4.070438727736473,0.01007859199307859
2,1024,-303.95614324917057,-0.013182578841224313,10.481066301465034,4.055494412779808,0.014044813200598583
3,1536,-370.5057484973993,-0.010937029379419982,2.2819945104420185,4.005271837115288,0.014458187040872872
4,2048,-393.4510831333687,-0.008848205441609025,2.8685569167137146,3.9311533868312836,0.012115405697841197
5,2560,-461.37338209856904,-0.005761217267718166,4.166674494743347,3.8631597608327866,0.00778405080200173
6,3072,-500.20148453124517,-0.004191780462861061,2.4482211470603943,3.8138750791549683,0.008619777741841972
7,3584,-516.088671626671,-0.012937665393110365,4.423683539032936,3.7913044840097427,0.00953915953869
8,4096,-493.32662675765164,9.796593803912401e-05,3.932754434645176,3.7192651480436325,0.0024811427283566445
9,4608,-456.1761511165487,-0.007546511653345078,3.460997775197029,3.7008934542536736,0.008468709886074066
10,5120,-418.8444948442316,-0.009810727671720088,3.0754105150699615,3.696539767086506,0.011645069025689736
11,5632,-408.82415203986807,-0.0024140983005054295,3.61224901676178,3.6494409665465355,0.007132039230782539
12,6144,-402.64079694923504,-0.006587514828424901,2.4404173605144024,3.571825571358204,0.011106353107606992
13,6656,-396.3327927952028,-0.012334154511336237,2.031658608466387,3.5638658180832863,0.011174038867466152
14,7168,-335.70085056592336,0.019794069114141166,3.831377774477005,3.680434674024582,0.028486823983257636
15,7680,-310.79541842282595,-0.008622092194855213,3.3058893755078316,3.5434363335371017,0.008254562242655084
16,8192,-272.208182376229,0.0011122137075290084,2.170748721808195,3.572942800819874,0.010211300395894796
17,8704,-237.01349669792222,-0.010376124118920416,2.8500911444425583,3.3323751986026764,0.012906116608064622
18,9216,-197.38513828074514,-0.005787676956970245,3.4679807499051094,3.2561816796660423,0.008670752344187349
19,9728,-133.05790672335712,0.003387576842214912,2.493629153817892,3.244341365993023,0.010803566343383864
20,10240,-77.6062925958321,0.0014639439177699387,2.785482358187437,3.269223988056183,0.0043634657631628215
21,10752,-77.6062925958321,-0.007909184147138149,3.5196563154459,3.1141254976391792,0.009929911902872846
22,11264,-77.6062925958321,-0.0034209533187095076,2.470523677766323,3.064653769135475,0.008845768723404035
23,11776,-77.6062925958321,-0.0019505820237100124,2.1386473812162876,2.941950209438801,0.005316924944054335
24,12288,-77.6062925958321,-0.0025212314212694764,2.0443218052387238,3.066225476562977,0.008340833097463474
25,12800,-77.6062925958321,-0.004653863841667771,2.371330440044403,3.0171995535492897,0.006737918563885614
26,13312,-77.6062925958321,-0.006908059353008866,2.552504412829876,2.8916502073407173,0.008952582138590515
27,13824,-77.6062925958321,-0.0055807813187129796,2.1310963928699493,2.831134684383869,0.007397336914436892
28,14336,-77.6062925958321,-0.0046718925586901605,2.9993706718087196,2.8240125104784966,0.006002174690365791
29,14848,-77.6062925958321,-0.006673522992059588,1.6062193177640438,2.8026631996035576,0.006608610419789329
30,15360,-77.6062925958321,-0.0013716847752220929,2.630693517625332,2.7391734793782234,0.004480051022255793
31,15872,-77.6062925958321,-0.008813026768621057,2.8226935863494873,2.7714019268751144,0.008266464312328026
32,16384,-77.6062925958321,-0.0030640578479506075,3.4756808057427406,2.617047391831875,0.00461924058618024
33,16896,-77.6062925958321,-0.004012935853097588,3.259899787604809,2.6701928079128265,0.00734659013687633
34,17408,-77.6062925958321,-0.011984013603068888,3.536692000925541,2.6971350833773613,0.0075085847929585725
35,17920,-77.6062925958321,-0.0058641472714953125,3.0037926360964775,2.6101373955607414,0.007615985407028347
36,18432,-77.6062925958321,-0.010441510821692646,2.3566387481987476,2.640582352876663,0.009184057591482997
37,18944,-77.6062925958321,-0.0031433322583325207,2.4742470756173134,2.6470079496502876,0.006999910692684352
38,19456,-77.6062925958321,-0.002212040708400309,2.780304454267025,2.6163505241274834,0.0031242708500940353
39,19968,-77.6062925958321,-0.006713412585668266,4.404415272176266,2.5186012983322144,0.005821589584229514
40,20000,637.0342176954172,-0.0010796012356877327,11.327332019805908,2.541435956954956,3.608129918575287e-05
